,Exposure Id,City_id,Type,City,Country,ISO3,Region,Name,Exposure Mean,Year,Pollutant,Pollutant Name,Region Name,Units
1103,143224.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",39,2003.0,pm25,PM25,City,µg/m3
1104,143225.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",45.5,2004.0,pm25,PM25,City,µg/m3
1105,143226.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",46,2005.0,pm25,PM25,City,µg/m3
1106,143227.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",47.2,2006.0,pm25,PM25,City,µg/m3
1107,143228.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",56,2007.0,pm25,PM25,City,µg/m3
1108,143229.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",53,2008.0,pm25,PM25,City,µg/m3
1109,143230.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",44.4,2009.0,pm25,PM25,City,µg/m3
1110,143231.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",54.2,2010.0,pm25,PM25,City,µg/m3
1111,143232.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",59.7,2011.0,pm25,PM25,City,µg/m3
1112,143233.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",49.7,2012.0,pm25,PM25,City,µg/m3
1113,143234.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",53.8,2013.0,pm25,PM25,City,µg/m3
1114,143235.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",57.3,2014.0,pm25,PM25,City,µg/m3
1115,143236.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",44.9,2015.0,pm25,PM25,City,µg/m3
1116,143237.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",48.4,2016.0,pm25,PM25,City,µg/m3
1117,143238.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",43.5,2017.0,pm25,PM25,City,µg/m3
1118,143239.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",42.9,2018.0,pm25,PM25,City,µg/m3
1119,143240.0,11185.0,city,Phùng,Vietnam,VNM,city,"Phùng, Vietnam",46.5,2019.0,pm25,PM25,City,µg/m3
1122,143241.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",41.7,2000.0,pm25,PM25,City,µg/m3
1123,143242.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",41.8,2001.0,pm25,PM25,City,µg/m3
1124,143243.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",40.5,2002.0,pm25,PM25,City,µg/m3
1125,143244.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",35.8,2003.0,pm25,PM25,City,µg/m3
1126,143245.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",43.8,2004.0,pm25,PM25,City,µg/m3
1127,143246.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",42.4,2005.0,pm25,PM25,City,µg/m3
1128,143247.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",43.9,2006.0,pm25,PM25,City,µg/m3
1129,143248.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",51,2007.0,pm25,PM25,City,µg/m3
1130,143249.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",49.3,2008.0,pm25,PM25,City,µg/m3
1131,143250.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",40.2,2009.0,pm25,PM25,City,µg/m3
1132,143251.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",46.2,2010.0,pm25,PM25,City,µg/m3
1133,143252.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",53.6,2011.0,pm25,PM25,City,µg/m3
1134,143253.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",47.5,2012.0,pm25,PM25,City,µg/m3
1135,143254.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",48.9,2013.0,pm25,PM25,City,µg/m3
1136,143255.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",48.9,2014.0,pm25,PM25,City,µg/m3
1137,143256.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",40.5,2015.0,pm25,PM25,City,µg/m3
1138,143257.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",42.1,2016.0,pm25,PM25,City,µg/m3
1139,143258.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",39,2017.0,pm25,PM25,City,µg/m3
1140,143259.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",39.1,2018.0,pm25,PM25,City,µg/m3
1141,143260.0,11235.0,city,Phú Minh,Vietnam,VNM,city,"Phú Minh, Vietnam",44.1,2019.0,pm25,PM25,City,µg/m3
1144,143281.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",13.3,2000.0,pm25,PM25,City,µg/m3
1145,143282.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",11.9,2001.0,pm25,PM25,City,µg/m3
1146,143283.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",14.5,2002.0,pm25,PM25,City,µg/m3
1147,143284.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",14.6,2003.0,pm25,PM25,City,µg/m3
1148,143285.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",18.2,2004.0,pm25,PM25,City,µg/m3
1149,143286.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",16.7,2005.0,pm25,PM25,City,µg/m3
1150,143287.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",17.3,2006.0,pm25,PM25,City,µg/m3
1151,143288.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",16.4,2007.0,pm25,PM25,City,µg/m3
1152,143289.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",15.5,2008.0,pm25,PM25,City,µg/m3
1153,143290.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",14.6,2009.0,pm25,PM25,City,µg/m3
1154,143291.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",17,2010.0,pm25,PM25,City,µg/m3
1155,143292.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",17.9,2011.0,pm25,PM25,City,µg/m3
1156,143293.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",14.6,2012.0,pm25,PM25,City,µg/m3
1157,143294.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",19.8,2013.0,pm25,PM25,City,µg/m3
1158,143295.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",17.9,2014.0,pm25,PM25,City,µg/m3
1159,143296.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",21.4,2015.0,pm25,PM25,City,µg/m3
1160,143297.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",15.8,2016.0,pm25,PM25,City,µg/m3
1161,143298.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",17.9,2017.0,pm25,PM25,City,µg/m3
1162,143299.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",19.6,2018.0,pm25,PM25,City,µg/m3
1163,143300.0,11646.0,city,Phú Mỹ town,Vietnam,VNM,city,"Phú Mỹ town, Vietnam",18.6,2019.0,pm25,PM25,City,µg/m3
1166,143261.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",13,2000.0,pm25,PM25,City,µg/m3
1167,143262.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",11,2001.0,pm25,PM25,City,µg/m3
1168,143263.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",12.9,2002.0,pm25,PM25,City,µg/m3
1169,143264.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",13.1,2003.0,pm25,PM25,City,µg/m3
1170,143265.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",16.9,2004.0,pm25,PM25,City,µg/m3
1171,143266.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.9,2005.0,pm25,PM25,City,µg/m3
1172,143267.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.4,2006.0,pm25,PM25,City,µg/m3
1173,143268.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.2,2007.0,pm25,PM25,City,µg/m3
1174,143269.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.7,2008.0,pm25,PM25,City,µg/m3
1175,143270.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",14.3,2009.0,pm25,PM25,City,µg/m3
1176,143271.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.1,2010.0,pm25,PM25,City,µg/m3
1177,143272.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",18.2,2011.0,pm25,PM25,City,µg/m3
1178,143273.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",14.2,2012.0,pm25,PM25,City,µg/m3
1179,143274.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",16.6,2013.0,pm25,PM25,City,µg/m3
1180,143275.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",14.9,2014.0,pm25,PM25,City,µg/m3
1181,143276.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",15.5,2015.0,pm25,PM25,City,µg/m3
1182,143277.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",14.2,2016.0,pm25,PM25,City,µg/m3
1183,143278.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",16.1,2017.0,pm25,PM25,City,µg/m3
1184,143279.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",17.4,2018.0,pm25,PM25,City,µg/m3
1185,143280.0,11947.0,city,Phú Mỹ,Vietnam,VNM,city,"Phú Mỹ, Vietnam",17.8,2019.0,pm25,PM25,City,µg/m3
1188,143301.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",44,2000.0,pm25,PM25,City,µg/m3
1189,143302.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",43.2,2001.0,pm25,PM25,City,µg/m3
1190,143303.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",40.5,2002.0,pm25,PM25,City,µg/m3
1191,143304.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",37.9,2003.0,pm25,PM25,City,µg/m3
1192,143305.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",43.9,2004.0,pm25,PM25,City,µg/m3
1193,143306.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",44,2005.0,pm25,PM25,City,µg/m3
1194,143307.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",45.8,2006.0,pm25,PM25,City,µg/m3
1195,143308.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",53.9,2007.0,pm25,PM25,City,µg/m3
1196,143309.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",50,2008.0,pm25,PM25,City,µg/m3
1197,143310.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",44.2,2009.0,pm25,PM25,City,µg/m3
1198,143311.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",52.2,2010.0,pm25,PM25,City,µg/m3
1199,143312.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",57.6,2011.0,pm25,PM25,City,µg/m3
1200,143313.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",48.4,2012.0,pm25,PM25,City,µg/m3
1201,143314.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",53.4,2013.0,pm25,PM25,City,µg/m3
1202,143315.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",55.8,2014.0,pm25,PM25,City,µg/m3
1203,143316.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",43.3,2015.0,pm25,PM25,City,µg/m3
1204,143317.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",47.6,2016.0,pm25,PM25,City,µg/m3
1205,143318.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",43.4,2017.0,pm25,PM25,City,µg/m3
1206,143319.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",40.7,2018.0,pm25,PM25,City,µg/m3
1207,143320.0,11154.0,city,Phúc Thọ,Vietnam,VNM,city,"Phúc Thọ, Vietnam",43.5,2019.0,pm25,PM25,City,µg/m3
1210,143321.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",39.8,2000.0,pm25,PM25,City,µg/m3
1211,143322.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",37,2001.0,pm25,PM25,City,µg/m3
1212,143323.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",36.2,2002.0,pm25,PM25,City,µg/m3
1213,143324.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",33.8,2003.0,pm25,PM25,City,µg/m3
1214,143325.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",41.6,2004.0,pm25,PM25,City,µg/m3
1215,143326.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",40.9,2005.0,pm25,PM25,City,µg/m3
1216,143327.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",40.7,2006.0,pm25,PM25,City,µg/m3
1217,143328.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",50.5,2007.0,pm25,PM25,City,µg/m3
1218,143329.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",48.2,2008.0,pm25,PM25,City,µg/m3
1219,143330.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",38.1,2009.0,pm25,PM25,City,µg/m3
1220,143331.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",44,2010.0,pm25,PM25,City,µg/m3
1221,143332.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",51.3,2011.0,pm25,PM25,City,µg/m3
1222,143333.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",43.4,2012.0,pm25,PM25,City,µg/m3
1223,143334.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",47.5,2013.0,pm25,PM25,City,µg/m3
1224,143335.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",44.8,2014.0,pm25,PM25,City,µg/m3
1225,143336.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",38.9,2015.0,pm25,PM25,City,µg/m3
1226,143337.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",40.4,2016.0,pm25,PM25,City,µg/m3
1227,143338.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",37.6,2017.0,pm25,PM25,City,µg/m3
1228,143339.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",37.8,2018.0,pm25,PM25,City,µg/m3
1229,143340.0,11253.0,city,Phủ Lý,Vietnam,VNM,city,"Phủ Lý, Vietnam",42.1,2019.0,pm25,PM25,City,µg/m3
1232,143341.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",10.8,2000.0,pm25,PM25,City,µg/m3
1233,143342.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",9.2,2001.0,pm25,PM25,City,µg/m3
1234,143343.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",10.8,2002.0,pm25,PM25,City,µg/m3
1235,143344.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",10,2003.0,pm25,PM25,City,µg/m3
1236,143345.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",12.7,2004.0,pm25,PM25,City,µg/m3
1237,143346.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",11.6,2005.0,pm25,PM25,City,µg/m3
1238,143347.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",11.2,2006.0,pm25,PM25,City,µg/m3
1239,143348.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",13,2007.0,pm25,PM25,City,µg/m3
1240,143349.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",10.5,2008.0,pm25,PM25,City,µg/m3
1241,143350.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",11.7,2009.0,pm25,PM25,City,µg/m3
1242,143351.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",13.6,2010.0,pm25,PM25,City,µg/m3
1243,143352.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",14.7,2011.0,pm25,PM25,City,µg/m3
1244,143353.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",12.7,2012.0,pm25,PM25,City,µg/m3
1245,143354.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",13.4,2013.0,pm25,PM25,City,µg/m3
1246,143355.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",13.2,2014.0,pm25,PM25,City,µg/m3
1247,143356.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",13.6,2015.0,pm25,PM25,City,µg/m3
1248,143357.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",16,2016.0,pm25,PM25,City,µg/m3
1249,143358.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",15.2,2017.0,pm25,PM25,City,µg/m3
1250,143359.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",15.4,2018.0,pm25,PM25,City,µg/m3
1251,143360.0,11964.0,city,Pleiku,Vietnam,VNM,city,"Pleiku, Vietnam",16.6,2019.0,pm25,PM25,City,µg/m3
1254,143381.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",10.2,2000.0,pm25,PM25,City,µg/m3
1255,143382.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",8.6,2001.0,pm25,PM25,City,µg/m3
1256,143383.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",9.8,2002.0,pm25,PM25,City,µg/m3
1257,143384.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",9.7,2003.0,pm25,PM25,City,µg/m3
1258,143385.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.2,2004.0,pm25,PM25,City,µg/m3
1259,143386.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",11.4,2005.0,pm25,PM25,City,µg/m3
1260,143387.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",11.9,2006.0,pm25,PM25,City,µg/m3
1261,143388.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.3,2007.0,pm25,PM25,City,µg/m3
1262,143389.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12,2008.0,pm25,PM25,City,µg/m3
1263,143390.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.4,2009.0,pm25,PM25,City,µg/m3
1264,143391.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",11.6,2010.0,pm25,PM25,City,µg/m3
1265,143392.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",13.3,2011.0,pm25,PM25,City,µg/m3
1266,143393.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",10.8,2012.0,pm25,PM25,City,µg/m3
1267,143394.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.8,2013.0,pm25,PM25,City,µg/m3
1268,143395.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.2,2014.0,pm25,PM25,City,µg/m3
1269,143396.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.2,2015.0,pm25,PM25,City,µg/m3
1270,143397.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.7,2016.0,pm25,PM25,City,µg/m3
1271,143398.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.7,2017.0,pm25,PM25,City,µg/m3
1272,143399.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",12.3,2018.0,pm25,PM25,City,µg/m3
1273,143400.0,12133.0,city,Quy Nhơn,Vietnam,VNM,city,"Quy Nhơn, Vietnam",13.3,2019.0,pm25,PM25,City,µg/m3
1276,143361.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",44.7,2000.0,pm25,PM25,City,µg/m3
1277,143362.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",43.7,2001.0,pm25,PM25,City,µg/m3
1278,143363.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",43.9,2002.0,pm25,PM25,City,µg/m3
1279,143364.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",37.9,2003.0,pm25,PM25,City,µg/m3
1280,143365.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",45.5,2004.0,pm25,PM25,City,µg/m3
1281,143366.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",44.9,2005.0,pm25,PM25,City,µg/m3
1282,143367.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",47.8,2006.0,pm25,PM25,City,µg/m3
1283,143368.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",54.6,2007.0,pm25,PM25,City,µg/m3
1284,143369.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",51.6,2008.0,pm25,PM25,City,µg/m3
1285,143370.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",43.7,2009.0,pm25,PM25,City,µg/m3
1286,143371.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",51.3,2010.0,pm25,PM25,City,µg/m3
1287,143372.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",58.3,2011.0,pm25,PM25,City,µg/m3
1288,143373.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",49.8,2012.0,pm25,PM25,City,µg/m3
1289,143374.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",52.5,2013.0,pm25,PM25,City,µg/m3
1290,143375.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",56.7,2014.0,pm25,PM25,City,µg/m3
1291,143376.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",46.1,2015.0,pm25,PM25,City,µg/m3
1292,143377.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",50.2,2016.0,pm25,PM25,City,µg/m3
1293,143378.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",45.6,2017.0,pm25,PM25,City,µg/m3
1294,143379.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",40.8,2018.0,pm25,PM25,City,µg/m3
1295,143380.0,11192.0,city,Quang Minh,Vietnam,VNM,city,"Quang Minh, Vietnam",44.9,2019.0,pm25,PM25,City,µg/m3
1298,143401.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",13.1,2000.0,pm25,PM25,City,µg/m3
1299,143402.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",11.2,2001.0,pm25,PM25,City,µg/m3
1300,143403.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",12.8,2002.0,pm25,PM25,City,µg/m3
1301,143404.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",11.8,2003.0,pm25,PM25,City,µg/m3
1302,143405.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",14.9,2004.0,pm25,PM25,City,µg/m3
1303,143406.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.1,2005.0,pm25,PM25,City,µg/m3
1304,143407.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",14.7,2006.0,pm25,PM25,City,µg/m3
1305,143408.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.6,2007.0,pm25,PM25,City,µg/m3
1306,143409.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.8,2008.0,pm25,PM25,City,µg/m3
